customer_id,product_id,order_line,order_id,order-date,ship_date,ship_mode,Sales,Quantity,Discount,Profit,category,sub_category,product_name,customer_name,Segment,Age,Country,City,State,postal_code,Region
PS-18760,TEC-MA-10004679,9577,CA-2015-143147,2015-05-26,2015-05-28,Second Class,399.54,2,0.4,-79.908,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Pamela Stobb,Consumer,36,United States,Los Angeles,California,90008,West
PS-18760,FUR-CH-10004754,9578,CA-2015-143147,2015-05-26,2015-05-28,Second Class,104.93,5,0.3,-4.497,Furniture,Chairs,Global Stack Chair with Arms  Black,Pamela Stobb,Consumer,36,United States,Los Angeles,California,90008,West
RB-19705,TEC-PH-10004586,9579,CA-2017-152975,2017-09-14,2017-09-16,First Class,1079.85,3,0.0,323.955,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Roger Barcio,Home Office,63,United States,Portland,Oregon,97206,West
RB-19705,OFF-ST-10001370,9580,CA-2017-152975,2017-09-14,2017-09-16,First Class,70.98,1,0.0,3.549,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,Roger Barcio,Home Office,63,United States,Portland,Oregon,97206,West
RB-19705,OFF-AR-10001988,9581,CA-2017-152975,2017-09-14,2017-09-16,First Class,29.95,5,0.0,8.6855,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,Roger Barcio,Home Office,63,United States,Portland,Oregon,97206,West
RB-19705,FUR-CH-10003298,9582,CA-2017-152975,2017-09-14,2017-09-16,First Class,589.41,5,0.1,-6.549,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms  Charcoal,Roger Barcio,Home Office,63,United States,Portland,Oregon,97206,West
RS-19870,OFF-FA-10002988,9583,CA-2016-107475,2016-06-07,2016-06-11,Standard Class,9.648,6,0.2,3.4974,Office Supplies,Fasteners,Ideal Clamps,Roy Skaria,Home Office,39,United States,Burlington,Iowa,52601,Central
SB-20185,FUR-BO-10002213,9584,CA-2017-116127,2017-06-25,2017-06-27,Second Class,400.784,1,0.2,-5.0098,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,Sarah Brown,Consumer,31,United States,Concord,New Hampshire,3301,East
HJ-14875,OFF-ST-10000344,9585,CA-2017-132584,2017-08-26,2017-08-27,First Class,53.72,4,0.0,13.9672,Office Supplies,Storage,Neat Ideas Personal Hanging Folder Files  Black,Heather Jas,Home Office,32,United States,Jacksonville,Florida,32216,South
SV-20815,OFF-PA-10002319,9586,CA-2016-160598,2016-08-26,2016-08-28,First Class,31.008,1,0.2,11.2404,Office Supplies,Paper,Xerox 1944,Stuart Van,Corporate,42,United States,Houston,Texas,77041,Central
BE-11410,OFF-BI-10002437,9587,CA-2016-108630,2016-11-18,2016-11-18,Same Day,61.12,5,0.2,22.156,Office Supplies,Binders,Recycled Premium Regency Composition Covers,Bobby Elias,Consumer,54,United States,Lancaster,Ohio,43130,East
BM-11575,OFF-ST-10001418,9588,US-2017-129203,2017-04-17,2017-04-22,Standard Class,195.136,4,0.2,-43.9056,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,Brendan Murry,Corporate,22,United States,New York City,New York,10035,East
AZ-10750,OFF-AR-10000380,9589,CA-2017-110940,2017-07-23,2017-07-28,Standard Class,121.536,4,0.2,15.192,Office Supplies,Art,Hunt PowerHouse Electric Pencil Sharpener  Blue,Annie Zypern,Consumer,59,United States,New York City,New York,10009,East
HD-14785,OFF-PA-10003036,9590,CA-2014-119172,2014-05-11,2014-05-15,Standard Class,17.472,3,0.2,5.6784,Office Supplies,Paper,Black Print Carbonless 8 1/2 x 8 1/4 Rapid Memo Book,Harold Dahlen,Home Office,32,United States,Philadelphia,Pennsylvania,19143,East
HD-14785,OFF-BI-10002026,9591,CA-2014-119172,2014-05-11,2014-05-15,Standard Class,104.58,9,0.8,-172.557,Office Supplies,Binders,Avery Arch Ring Binders,Harold Dahlen,Home Office,32,United States,Philadelphia,Pennsylvania,19143,East
BF-11005,FUR-FU-10003691,9592,US-2016-105452,2016-07-28,2016-08-01,Standard Class,24.7,5,0.6,-9.88,Furniture,Furnishings,Eldon Image Series Desk Accessories  Ebony,Barry Franz,Home Office,56,United States,Pasadena,California,91104,West
BF-11005,FUR-FU-10003806,9593,US-2016-105452,2016-07-28,2016-08-01,Standard Class,302.72,5,0.6,-378.4,Furniture,Furnishings,Tenex Chairmat w/ Average Lip  45 x 53,Barry Franz,Home Office,56,United States,Pasadena,California,91104,West
HZ-14950,OFF-PA-10002741,9594,CA-2017-108931,2017-09-14,2017-09-19,Standard Class,8.56,2,0.0,3.852,Office Supplies,Paper,Xerox 1980,Henia Zydlo,Consumer,32,United States,Columbus,Ohio,43229,East
HZ-14950,OFF-PA-10003845,9595,CA-2017-108931,2017-09-14,2017-09-19,Standard Class,11.56,2,0.0,5.6644,Office Supplies,Paper,Xerox 1987,Henia Zydlo,Consumer,32,United States,Columbus,Ohio,43229,East
KD-16495,OFF-AP-10001492,9596,CA-2017-104619,2017-01-24,2017-01-29,Standard Class,25.86,3,0.0,6.7236,Office Supplies,Appliances,Acco Six-Outlet Power Strip  4 Cord Length,Keith Dawkins,Corporate,68,United States,New York City,New York,10009,East
KD-16495,OFF-BI-10004318,9597,CA-2017-104619,2017-01-24,2017-01-29,Standard Class,276.784,2,0.2,89.9548,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,Keith Dawkins,Corporate,68,United States,New York City,New York,10009,East
KD-16495,TEC-PH-10000193,9598,CA-2017-104619,2017-01-24,2017-01-29,Standard Class,110.352,3,0.2,8.2764,Technology,Phones,Jensen SMPS-640 - speaker phone,Keith Dawkins,Corporate,68,United States,New York City,New York,10009,East
FC-14245,FUR-FU-10003464,9599,CA-2015-149517,2015-09-19,2015-09-23,Standard Class,60.84,3,0.0,19.4688,Furniture,Furnishings,Seth Thomas 8 1/2 Cubicle Clock,Frank Carlisle,Home Office,20,United States,Lakewood,Ohio,44107,East
TP-21130,OFF-AP-10002403,9600,CA-2015-116841,2015-04-14,2015-04-18,Standard Class,35.208,1,0.2,2.6406,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Theone Pippenger,Consumer,64,United States,Philadelphia,Pennsylvania,19134,East
EB-13705,OFF-PA-10003848,9601,CA-2017-107797,2017-05-08,2017-05-11,Second Class,41.472,8,0.2,14.5152,Office Supplies,Paper,Xerox 1997,Ed Braxton,Corporate,41,United States,Akron,Ohio,44312,East
JP-15520,OFF-PA-10001357,9602,CA-2016-117604,2016-09-04,2016-09-09,Standard Class,239.5,5,0.0,114.96,Office Supplies,Paper,Xerox 1886,Jeremy Pistek,Consumer,54,United States,San Francisco,California,94110,West
TD-20995,OFF-SU-10004737,9603,CA-2014-130155,2014-05-19,2014-05-22,First Class,34.2,5,0.0,9.234,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,Tamara Dahlen,Consumer,19,United States,Lowell,Massachusetts,1852,East
DM-13345,FUR-TA-10003715,9604,CA-2016-129861,2016-06-17,2016-06-23,Standard Class,376.866,3,0.4,-213.5574,Furniture,Tables,Hon 2111 Invitation Series Corner Table,Denise Monton,Corporate,46,United States,Roswell,Georgia,30076,South
EG-13900,OFF-AP-10003099,9605,CA-2015-138625,2015-11-02,2015-11-05,First Class,197.72,4,0.0,55.3616,Office Supplies,Appliances,Eureka Hand Vacuum  Bagless,Emily Grady,Consumer,60,United States,Oceanside,New York,11572,East
HG-14965,TEC-AC-10002323,9606,US-2017-122672,2017-11-04,2017-11-09,Standard Class,70.72,4,0.2,-6.188,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Henry Goldwyn,Corporate,32,United States,Los Angeles,California,90032,West
HG-14965,OFF-ST-10002344,9607,US-2017-122672,2017-11-04,2017-11-09,Standard Class,194.352,3,0.2,-43.7292,Office Supplies,Storage,Carina 42Hx23 3/4W Media Storage Unit,Henry Goldwyn,Corporate,32,United States,Los Angeles,California,90032,West
BF-11080,OFF-PA-10000007,9608,CA-2017-117128,2017-12-05,2017-12-08,Second Class,21.6,6,0.0,9.936,Office Supplies,Paper,Telephone Message Books with Fax/Mobile Section  4 1/4 x 6,Bart Folk,Consumer,23,United States,Baltimore,Maryland,21215,East
BF-11080,OFF-LA-10000248,9609,CA-2017-117128,2017-12-05,2017-12-08,Second Class,11.07,3,0.0,5.2029,Office Supplies,Labels,Avery 52,Bart Folk,Consumer,23,United States,Baltimore,Maryland,21215,East
SC-20095,FUR-FU-10002116,9610,CA-2016-130638,2016-05-16,2016-05-19,Second Class,282.84,4,0.0,19.7988,Furniture,Furnishings,Tenex Carpeted  Granite-Look or Clear Contemporary Contour Shape Chair Mats,Sanjit Chand,Consumer,27,United States,Concord,California,94521,West
SC-20095,OFF-LA-10002195,9611,CA-2016-130638,2016-05-16,2016-05-19,Second Class,27.72,9,0.0,13.3056,Office Supplies,Labels,Avery 481,Sanjit Chand,Consumer,27,United States,Concord,California,94521,West
CS-11950,OFF-FA-10000735,9612,CA-2017-144365,2017-10-24,2017-10-30,Standard Class,11.68,4,0.0,5.256,Office Supplies,Fasteners,Staples,Carlos Soltero,Consumer,18,United States,Chicago,Illinois,60610,Central
BD-11320,TEC-PH-10001299,9613,CA-2016-110086,2016-09-18,2016-09-22,Standard Class,239.984,2,0.2,23.9984,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,Bill Donatelli,Consumer,68,United States,San Francisco,California,94110,West
MZ-17515,OFF-AP-10002892,9614,CA-2014-128524,2014-11-11,2014-11-13,First Class,22.98,1,0.0,6.894,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,Mary Zewe,Corporate,52,United States,Redlands,California,92374,West
MZ-17515,TEC-AC-10002718,9615,CA-2014-128524,2014-11-11,2014-11-13,First Class,102.13,7,0.0,15.3195,Technology,Accessories,Belkin Standard 104 key USB Keyboard,Mary Zewe,Corporate,52,United States,Redlands,California,92374,West
MZ-17515,OFF-BI-10003527,9616,CA-2014-128524,2014-11-11,2014-11-13,First Class,2033.584,2,0.2,762.594,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Mary Zewe,Corporate,52,United States,Redlands,California,92374,West
PW-19030,OFF-AR-10002255,9617,CA-2016-140256,2016-08-22,2016-08-29,Standard Class,5.76,2,0.0,1.6704,Office Supplies,Art,Newell 346,Pauline Webber,Corporate,47,United States,Richmond,Kentucky,40475,South
BS-11380,TEC-CO-10002095,9618,CA-2017-160633,2017-11-16,2017-11-21,Standard Class,899.982,3,0.4,74.9985,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,Bill Stewart,Corporate,53,United States,Skokie,Illinois,60076,Central
BS-11380,OFF-AR-10004022,9619,CA-2017-160633,2017-11-16,2017-11-21,Standard Class,86.352,3,0.2,5.397,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,Bill Stewart,Corporate,53,United States,Skokie,Illinois,60076,Central
BS-11380,TEC-AC-10002335,9620,CA-2017-160633,2017-11-16,2017-11-21,Standard Class,139.96,5,0.2,-1.7495,Technology,Accessories,Logitech Media Keyboard K200,Bill Stewart,Corporate,53,United States,Skokie,Illinois,60076,Central
DA-13450,OFF-AP-10001634,9621,CA-2014-115133,2014-09-26,2014-09-30,Standard Class,16.704,6,0.2,1.2528,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,Dianna Arnett,Home Office,38,United States,Houston,Texas,77095,Central
DA-13450,TEC-AC-10002370,9622,CA-2014-115133,2014-09-26,2014-09-30,Standard Class,3.152,2,0.2,0.4728,Technology,Accessories,Maxell CD-R Discs,Dianna Arnett,Home Office,38,United States,Houston,Texas,77095,Central
DA-13450,OFF-PA-10000174,9623,CA-2014-115133,2014-09-26,2014-09-30,Standard Class,32.896,4,0.2,11.1024,Office Supplies,Paper,Message Book  Wirebound  Four 5 1/2 X 4 Forms/Pg.  200 Dupl. Sets/Book,Dianna Arnett,Home Office,38,United States,Houston,Texas,77095,Central
ME-17725,OFF-AP-10000240,9624,CA-2017-137449,2017-06-29,2017-06-30,First Class,21.392,2,0.8,-54.5496,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,Max Engle,Consumer,50,United States,Aurora,Colorado,80013,West
ME-17725,FUR-TA-10002855,9625,CA-2017-137449,2017-06-29,2017-06-30,First Class,307.314,3,0.3,-39.5118,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Max Engle,Consumer,50,United States,Aurora,Colorado,80013,West
ME-17725,FUR-BO-10000780,9626,CA-2017-137449,2017-06-29,2017-06-30,First Class,409.9992,3,0.32,-96.4704,Furniture,Bookcases,OSullivan Plantations 2-Door Library in Landvery Oak,Max Engle,Consumer,50,United States,Aurora,Colorado,80013,West
MH-17785,OFF-PA-10001846,9627,CA-2017-103520,2017-09-23,2017-09-25,First Class,9.248,2,0.2,3.3524,Office Supplies,Paper,Xerox 1899,Maya Herman,Corporate,51,United States,Lindenhurst,New York,11757,East
BT-11440,OFF-BI-10002049,9628,CA-2014-139283,2014-11-23,2014-11-27,Standard Class,14.67,3,0.0,6.7482,Office Supplies,Binders,UniKeep View Case Binders,Bobby Trafton,Consumer,20,United States,Littleton,Colorado,80122,West
MM-17920,OFF-PA-10002947,9629,CA-2014-118192,2014-01-13,2014-01-18,Standard Class,37.408,7,0.2,13.0928,Office Supplies,Paper,Xerox 1923,Michael Moore,Consumer,41,United States,San Francisco,California,94110,West
MM-17920,OFF-BI-10003476,9630,CA-2014-118192,2014-01-13,2014-01-18,Standard Class,3.438,2,0.7,-2.5212,Office Supplies,Binders,Avery Metallic Poly Binders,Michael Moore,Consumer,41,United States,San Francisco,California,94110,West
NM-18520,OFF-BI-10002609,9631,CA-2016-168844,2016-05-31,2016-06-06,Standard Class,7.152,3,0.2,2.3244,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,Neoma Murray,Consumer,45,United States,Riverside,California,92503,West
NM-18520,TEC-PH-10003215,9632,CA-2016-168844,2016-05-31,2016-06-06,Standard Class,179.7,6,0.0,88.053,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,Neoma Murray,Consumer,45,United States,Riverside,California,92503,West
MH-17455,OFF-AP-10004785,9633,CA-2017-154809,2017-02-13,2017-02-17,Standard Class,90.64,8,0.0,38.9752,Office Supplies,Appliances,Holmes Replacement Filter for HEPA Air Cleaner  Medium Room,Mark Hamilton,Consumer,49,United States,Jacksonville,North Carolina,28540,South
TC-21295,TEC-AC-10000865,9634,CA-2014-151330,2014-10-14,2014-10-17,First Class,177.0,3,0.0,30.09,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,Toby Carlisle,Consumer,31,United States,San Diego,California,92024,West
TC-21295,OFF-ST-10000615,9635,CA-2014-151330,2014-10-14,2014-10-17,First Class,79.45,7,0.0,22.246,Office Supplies,Storage,SimpliFile Personal File  Black Granite  15w x 6-15/16d x 11-1/4h,Toby Carlisle,Consumer,31,United States,San Diego,California,92024,West
TC-21295,FUR-CH-10000749,9636,CA-2014-151330,2014-10-14,2014-10-17,First Class,1628.82,9,0.0,260.6112,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Toby Carlisle,Consumer,31,United States,San Diego,California,92024,West
MH-17785,FUR-FU-10003553,9637,CA-2014-124702,2014-11-18,2014-11-25,Standard Class,137.54,2,0.0,55.016,Furniture,Furnishings,Howard Miller 13-1/2 Diameter Rosebrook Wall Clock,Maya Herman,Corporate,51,United States,Lindenhurst,New York,11757,East
MH-17785,FUR-TA-10003008,9638,CA-2014-124702,2014-11-18,2014-11-25,Standard Class,730.2,4,0.0,94.926,Furniture,Tables,Lesro Round Back Collection Coffee Table  End Table,Maya Herman,Corporate,51,United States,Lindenhurst,New York,11757,East
EP-13915,OFF-PA-10001846,9639,US-2017-125808,2017-11-12,2017-11-15,Second Class,11.56,2,0.0,5.6644,Office Supplies,Paper,Xerox 1899,Emily Phan,Consumer,38,United States,Chicago,Illinois,60653,Central
JH-15985,FUR-TA-10000198,9640,CA-2015-116638,2015-01-28,2015-01-31,Second Class,4297.644,13,0.4,-1862.3124,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Joseph Holt,Consumer,51,United States,Saginaw,Michigan,48601,Central
CM-12715,OFF-AR-10000390,9641,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,20.65,5,0.0,9.499,Office Supplies,Art,Newell Chalk Holder,Craig Molinari,Corporate,53,United States,Huntsville,Texas,77340,Central
CM-12715,OFF-ST-10000934,9642,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,204.9,5,0.0,0.0,Office Supplies,Storage,Contico 72H Heavy-Duty Storage System,Craig Molinari,Corporate,53,United States,Huntsville,Texas,77340,Central
CM-12715,FUR-CH-10002780,9643,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,436.704,6,0.2,21.8352,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,Craig Molinari,Corporate,53,United States,Huntsville,Texas,77340,Central
CM-12715,FUR-CH-10004495,9644,CA-2014-104563,2014-03-07,2014-03-12,Standard Class,481.568,2,0.2,54.1764,Furniture,Chairs,Global Leather and Oak Executive Chair  Black,Craig Molinari,Corporate,53,United States,Huntsville,Texas,77340,Central
FO-14305,TEC-AC-10002006,9645,US-2017-107979,2017-06-08,2017-06-13,Standard Class,89.544,7,0.2,12.3123,Technology,Accessories,Memorex Micro Travel Drive 16 GB,Frank Olsen,Consumer,22,United States,New York City,New York,10035,East
FO-14305,OFF-ST-10002485,9646,US-2017-107979,2017-06-08,2017-06-13,Standard Class,35.168,2,0.2,-8.3524,Office Supplies,Storage,Rogers Deluxe File Chest,Frank Olsen,Consumer,22,United States,New York City,New York,10035,East
FO-14305,OFF-BI-10000778,9647,US-2017-107979,2017-06-08,2017-06-13,Standard Class,72.588,2,0.7,-48.392,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,Frank Olsen,Consumer,22,United States,New York City,New York,10035,East
MW-18220,OFF-ST-10000877,9648,CA-2014-150518,2014-11-19,2014-11-24,Standard Class,221.16,4,0.0,57.5016,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,Mitch Webber,Consumer,69,United States,New York City,New York,10035,East
MW-18220,TEC-PH-10002103,9649,CA-2014-150518,2014-11-19,2014-11-24,Standard Class,281.97,3,0.0,78.9516,Technology,Phones,Jabra SPEAK 410,Mitch Webber,Consumer,69,United States,New York City,New York,10035,East
MS-17365,FUR-BO-10002213,9650,CA-2016-107104,2016-11-26,2016-11-30,Standard Class,3406.664,8,0.15,160.3136,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,Maribeth Schnelling,Consumer,55,United States,Detroit,Michigan,48227,Central
MS-17365,OFF-AR-10004269,9651,CA-2016-107104,2016-11-26,2016-11-30,Standard Class,37.17,9,0.0,10.4076,Office Supplies,Art,Newell 31,Maribeth Schnelling,Consumer,55,United States,Detroit,Michigan,48227,Central
MS-17365,OFF-AP-10000055,9652,CA-2016-107104,2016-11-26,2016-11-30,Standard Class,64.96,2,0.0,19.488,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,Maribeth Schnelling,Consumer,55,United States,Detroit,Michigan,48227,Central
MS-17365,FUR-FU-10002937,9653,CA-2016-107104,2016-11-26,2016-11-30,Standard Class,595.38,6,0.0,297.69,Furniture,Furnishings,GE 48 Fluorescent Tube  Cool White Energy Saver  34 Watts  30/Box,Maribeth Schnelling,Consumer,55,United States,Detroit,Michigan,48227,Central
HP-14815,TEC-AC-10001874,9654,CA-2017-161893,2017-01-23,2017-01-27,Standard Class,95.984,2,0.2,11.998,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,Harold Pawlan,Home Office,20,United States,Fort Worth,Texas,76106,Central
HP-14815,OFF-BI-10004506,9655,CA-2017-161893,2017-01-23,2017-01-27,Standard Class,4.938,2,0.7,-3.6212,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,Harold Pawlan,Home Office,20,United States,Fort Worth,Texas,76106,Central
AS-10090,FUR-FU-10001876,9656,CA-2014-156160,2014-09-22,2014-09-29,Standard Class,97.44,3,0.0,35.0784,Furniture,Furnishings,Computer Room Manger  14,Adam Shillingsburg,Consumer,46,United States,Charlottesville,Virginia,22901,South
AS-10090,OFF-BI-10003355,9657,CA-2014-156160,2014-09-22,2014-09-29,Standard Class,3.984,1,0.2,1.3944,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,Adam Shillingsburg,Consumer,46,United States,Charlottesville,Virginia,22901,South
AS-10090,OFF-AR-10003876,9658,CA-2014-156160,2014-09-22,2014-09-29,Standard Class,13.04,4,0.0,5.7376,Office Supplies,Art,Avery Hi-Liter GlideStik Fluorescent Highlighter  Yellow Ink,Adam Shillingsburg,Consumer,46,United States,Charlottesville,Virginia,22901,South
AS-10090,FUR-CH-10004983,9659,CA-2014-156160,2014-09-22,2014-09-29,Standard Class,579.528,4,0.1,83.7096,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Adam Shillingsburg,Consumer,46,United States,Charlottesville,Virginia,22901,South
CS-12505,OFF-LA-10001982,9660,CA-2014-100860,2014-03-26,2014-03-30,Second Class,18.75,5,0.0,9.0,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Cindy Stewart,Consumer,41,United States,Thomasville,North Carolina,27360,South
ME-17320,TEC-PH-10001459,9661,CA-2016-160717,2016-06-06,2016-06-11,Standard Class,3023.928,9,0.2,226.7946,Technology,Phones,Samsung Galaxy Mega 6.3,Maria Etezadi,Home Office,48,United States,Columbus,Georgia,31907,South
ME-17320,TEC-AC-10002134,9662,CA-2016-160717,2016-06-06,2016-06-11,Standard Class,26.96,2,0.0,3.7744,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Maria Etezadi,Home Office,48,United States,Columbus,Georgia,31907,South
ME-17320,TEC-PH-10001760,9663,CA-2016-160717,2016-06-06,2016-06-11,Standard Class,477.6,3,0.2,161.19,Technology,Phones,Bose SoundLink Bluetooth Speaker,Maria Etezadi,Home Office,48,United States,Columbus,Georgia,31907,South
MS-17770,OFF-ST-10001511,9664,CA-2017-132619,2017-08-31,2017-09-05,Standard Class,193.95,3,0.0,9.6975,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,Maxwell Schwartz,Consumer,47,United States,New York City,New York,10035,East
KH-16690,OFF-PA-10003953,9665,US-2015-120957,2015-12-07,2015-12-07,Same Day,12.96,2,0.0,6.2208,Office Supplies,Paper,Xerox 218,Kristen Hastings,Corporate,36,United States,San Francisco,California,94110,West
LC-16885,FUR-FU-10003268,9666,CA-2017-157448,2017-11-16,2017-11-20,Standard Class,119.94,3,0.0,23.988,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Lena Creighton,Consumer,31,United States,Roseville,California,95661,West
LC-16885,FUR-FU-10001847,9667,CA-2017-157448,2017-11-16,2017-11-20,Standard Class,12.42,3,0.0,4.4712,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,Lena Creighton,Consumer,31,United States,Roseville,California,95661,West
AF-10870,OFF-BI-10002764,9668,CA-2016-126270,2016-04-23,2016-04-27,Standard Class,18.088,7,0.2,6.5569,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,Art Ferguson,Consumer,63,United States,College Station,Texas,77840,Central
AF-10870,OFF-EN-10004386,9669,CA-2016-126270,2016-04-23,2016-04-27,Standard Class,71.97,3,0.0,35.985,Office Supplies,Envelopes,Recycled Interoffice Envelopes with String and Button Closure  10 x 13,Art Ferguson,Consumer,63,United States,College Station,Texas,77840,Central
AH-10465,OFF-LA-10001569,9670,CA-2017-145275,2017-04-02,2017-04-06,Standard Class,14.94,3,0.0,6.8724,Office Supplies,Labels,Avery 499,Amy Hunt,Consumer,24,United States,New York City,New York,10035,East
GK-14620,OFF-AR-10001446,9671,CA-2015-133396,2015-08-13,2015-08-15,First Class,64.68,7,0.2,8.085,Office Supplies,Art,Newell 309,Grace Kelly,Corporate,32,United States,Hesperia,California,92345,West
KL-16645,TEC-PH-10003442,9672,US-2017-140312,2017-11-13,2017-11-19,Standard Class,22.0,5,0.2,1.375,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,Ken Lonsdale,Consumer,43,United States,Chicago,Illinois,60610,Central
FM-14290,OFF-PA-10000477,9673,CA-2016-114867,2016-12-23,2016-12-28,Standard Class,7.968,2,0.2,2.6892,Office Supplies,Paper,Xerox 1952,Frank Merwin,Home Office,45,United States,Los Angeles,California,90032,West
FM-14290,TEC-PH-10002645,9674,CA-2016-114867,2016-12-23,2016-12-28,Standard Class,1499.97,5,0.4,-374.9925,Technology,Phones,LG G2,Frank Merwin,Home Office,45,United States,Los Angeles,California,90032,West
JL-15850,OFF-ST-10003123,9675,US-2014-164644,2014-07-22,2014-07-24,Second Class,26.632,1,0.2,1.3316,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,John Lucas,Consumer,70,United States,Philadelphia,Pennsylvania,19134,East
GM-14500,FUR-FU-10001617,9676,CA-2016-137393,2016-05-06,2016-05-10,Standard Class,41.6,4,0.0,14.144,Furniture,Furnishings,Executive Impressions 8-1/2 Career Panel/Partition Cubicle Clock,Gene McClure,Consumer,41,United States,Providence,Rhode Island,2908,East
MC-17635,OFF-EN-10003862,9677,US-2014-120175,2014-11-28,2014-12-03,Standard Class,64.02,6,0.0,29.4492,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,Matthew Clasen,Corporate,49,United States,Saint Louis,Missouri,63116,Central
CS-12490,OFF-AR-10001573,9678,CA-2016-144785,2016-04-18,2016-04-23,Standard Class,6.99,3,0.0,2.0271,Office Supplies,Art,American Pencil,Cindy Schnelling,Corporate,32,United States,Conroe,Texas,77301,Central
CS-12490,OFF-SU-10004290,9679,CA-2016-144785,2016-04-18,2016-04-23,Standard Class,6.84,1,0.0,1.8468,Office Supplies,Supplies,Acme Design Line 8 Stainless Steel Bent Scissors w/Champagne Handles  3-1/8 Cut,Cindy Schnelling,Corporate,32,United States,Conroe,Texas,77301,Central
AH-10030,OFF-ST-10000046,9680,CA-2015-130113,2015-12-27,2015-12-31,Standard Class,323.1,2,0.0,61.389,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,Aaron Hawkins,Corporate,60,United States,Philadelphia,Pennsylvania,19134,East
AH-10030,TEC-PH-10003505,9681,CA-2015-130113,2015-12-27,2015-12-31,Standard Class,668.16,9,0.2,75.168,Technology,Phones,Geemarc AmpliPOWER60,Aaron Hawkins,Corporate,60,United States,Philadelphia,Pennsylvania,19134,East
EP-13915,OFF-LA-10004559,9682,CA-2017-122770,2017-12-13,2017-12-18,Standard Class,8.64,3,0.0,4.2336,Office Supplies,Labels,Avery 49,Emily Phan,Consumer,38,United States,Chicago,Illinois,60653,Central
EP-13915,OFF-PA-10003172,9683,CA-2017-122770,2017-12-13,2017-12-18,Standard Class,38.88,6,0.0,18.6624,Office Supplies,Paper,Xerox 1996,Emily Phan,Consumer,38,United States,Chicago,Illinois,60653,Central
EP-13915,FUR-FU-10001473,9684,CA-2017-122770,2017-12-13,2017-12-18,Standard Class,201.04,8,0.0,54.2808,Furniture,Furnishings,DAX Wood Document Frame,Emily Phan,Consumer,38,United States,Chicago,Illinois,60653,Central
EP-13915,OFF-PA-10000232,9685,CA-2017-122770,2017-12-13,2017-12-18,Standard Class,12.96,2,0.0,6.3504,Office Supplies,Paper,Xerox 1975,Emily Phan,Consumer,38,United States,Chicago,Illinois,60653,Central
